Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, File Index, Line Number, Sequence Number for File and Line
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 363000000, 0, -874217775, NO TRIGGER, 0, 0, 1724, 10
Sending LTC, NO REACTOR, 0, -1, 363000000, 0, -874181737, NO TRIGGER, 0, 0, 522, 44
Sending NET, NO REACTOR, 0, -1, 396000000, 0, -874151216, NO TRIGGER, 0, 0, 522, 45
Receiving TAG, NO REACTOR, 0, -1, 363000000, 0, -874118320, NO TRIGGER, 0, 0, 1880, 11
Receiving PTAG, NO REACTOR, 0, -1, 363000000, 1, -863390920, NO TRIGGER, 0, 0, 2100, 23
Sending PORT_ABS, NO REACTOR, 0, -1, 363000000, 1, -863352856, NO TRIGGER, 0, 0, 1440, 11
Receiving PORT_ABS, NO REACTOR, 0, -1, 363000000, 1, -862700112, NO TRIGGER, 0, 0, 1605, 12
Receiving PTAG, NO REACTOR, 0, -1, 396000000, 0, -862657858, NO TRIGGER, 0, 0, 2100, 24
Sending LTC, NO REACTOR, 0, -1, 363000000, 1, -862639070, NO TRIGGER, 0, 0, 522, 46
Sending TAGGED_MSG, NO REACTOR, 0, -1, 396000000, 0, -862597374, NO TRIGGER, 0, 0, 435, 12
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 396000000, 0, -862140467, NO TRIGGER, 0, 0, 1724, 11
Receiving TAG, NO REACTOR, 0, -1, 396000000, 0, -862081311, NO TRIGGER, 0, 0, 1880, 12
Sending LTC, NO REACTOR, 0, -1, 396000000, 0, -862058473, NO TRIGGER, 0, 0, 522, 47
Sending NET, NO REACTOR, 0, -1, 429000000, 0, -862024809, NO TRIGGER, 0, 0, 522, 48
Receiving PTAG, NO REACTOR, 0, -1, 396000000, 1, -851514129, NO TRIGGER, 0, 0, 2100, 25
Sending PORT_ABS, NO REACTOR, 0, -1, 396000000, 1, -851475786, NO TRIGGER, 0, 0, 1440, 12
Receiving PORT_ABS, NO REACTOR, 0, -1, 396000000, 1, -851108347, NO TRIGGER, 0, 0, 1605, 13
Sending LTC, NO REACTOR, 0, -1, 396000000, 1, -851075940, NO TRIGGER, 0, 0, 522, 49
Sending NET, NO REACTOR, 0, -1, 429000000, 0, -851025374, NO TRIGGER, 0, 0, 522, 50
Receiving PTAG, NO REACTOR, 0, -1, 429000000, 0, -850972853, NO TRIGGER, 0, 0, 2100, 26
Sending TAGGED_MSG, NO REACTOR, 0, -1, 429000000, 0, -850912789, NO TRIGGER, 0, 0, 435, 13
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 429000000, 0, -850580550, NO TRIGGER, 0, 0, 1724, 12
Sending LTC, NO REACTOR, 0, -1, 429000000, 0, -850542765, NO TRIGGER, 0, 0, 522, 51
Receiving TAG, NO REACTOR, 0, -1, 429000000, 0, -850530473, NO TRIGGER, 0, 0, 1880, 13
Sending NET, NO REACTOR, 0, -1, 462000000, 0, -850494784, NO TRIGGER, 0, 0, 522, 52
Receiving PTAG, NO REACTOR, 0, -1, 429000000, 1, -840119668, NO TRIGGER, 0, 0, 2100, 27
Sending PORT_ABS, NO REACTOR, 0, -1, 429000000, 1, -840073293, NO TRIGGER, 0, 0, 1440, 13
Receiving PORT_ABS, NO REACTOR, 0, -1, 429000000, 1, -839716958, NO TRIGGER, 0, 0, 1605, 14
Sending LTC, NO REACTOR, 0, -1, 429000000, 1, -839685459, NO TRIGGER, 0, 0, 522, 53
Sending NET, NO REACTOR, 0, -1, 462000000, 0, -839644113, NO TRIGGER, 0, 0, 522, 54
Receiving PTAG, NO REACTOR, 0, -1, 462000000, 0, -839595712, NO TRIGGER, 0, 0, 2100, 28
Sending TAGGED_MSG, NO REACTOR, 0, -1, 462000000, 0, -839543819, NO TRIGGER, 0, 0, 435, 14
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 462000000, 0, -839103535, NO TRIGGER, 0, 0, 1724, 13
Sending LTC, NO REACTOR, 0, -1, 462000000, 0, -839060791, NO TRIGGER, 0, 0, 522, 55
Receiving TAG, NO REACTOR, 0, -1, 462000000, 0, -839046823, NO TRIGGER, 0, 0, 1880, 14
Sending NET, NO REACTOR, 0, -1, 495000000, 0, -838980124, NO TRIGGER, 0, 0, 522, 56
Receiving PTAG, NO REACTOR, 0, -1, 462000000, 1, -828643072, NO TRIGGER, 0, 0, 2100, 29
Sending PORT_ABS, NO REACTOR, 0, -1, 462000000, 1, -828599211, NO TRIGGER, 0, 0, 1440, 14
Receiving PORT_ABS, NO REACTOR, 0, -1, 462000000, 1, -828205301, NO TRIGGER, 0, 0, 1605, 15
Sending LTC, NO REACTOR, 0, -1, 462000000, 1, -828172825, NO TRIGGER, 0, 0, 522, 57
Sending NET, NO REACTOR, 0, -1, 495000000, 0, -828122329, NO TRIGGER, 0, 0, 522, 58
Receiving PTAG, NO REACTOR, 0, -1, 495000000, 0, -828053674, NO TRIGGER, 0, 0, 2100, 30
Sending TAGGED_MSG, NO REACTOR, 0, -1, 495000000, 0, -827951984, NO TRIGGER, 0, 0, 435, 15
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 495000000, 0, -827487883, NO TRIGGER, 0, 0, 1724, 14
Sending LTC, NO REACTOR, 0, -1, 495000000, 0, -827440810, NO TRIGGER, 0, 0, 522, 59
Receiving TAG, NO REACTOR, 0, -1, 495000000, 0, -827428308, NO TRIGGER, 0, 0, 1880, 15
Sending NET, NO REACTOR, 0, -1, 528000000, 0, -827384098, NO TRIGGER, 0, 0, 522, 60
Receiving PTAG, NO REACTOR, 0, -1, 495000000, 1, -817116539, NO TRIGGER, 0, 0, 2100, 31
Sending PORT_ABS, NO REACTOR, 0, -1, 495000000, 1, -817074145, NO TRIGGER, 0, 0, 1440, 15
Receiving PORT_ABS, NO REACTOR, 0, -1, 495000000, 1, -816612488, NO TRIGGER, 0, 0, 1605, 16
Sending LTC, NO REACTOR, 0, -1, 495000000, 1, -816586228, NO TRIGGER, 0, 0, 522, 61
Receiving PTAG, NO REACTOR, 0, -1, 528000000, 0, -816562970, NO TRIGGER, 0, 0, 2100, 32
Sending NET, NO REACTOR, 0, -1, 528000000, 0, -816505281, NO TRIGGER, 0, 0, 522, 62
Sending TAGGED_MSG, NO REACTOR, 0, -1, 528000000, 0, -816427407, NO TRIGGER, 0, 0, 435, 16
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 528000000, 0, -815991452, NO TRIGGER, 0, 0, 1724, 15
Receiving TAG, NO REACTOR, 0, -1, 528000000, 0, -815944588, NO TRIGGER, 0, 0, 1880, 16
Sending LTC, NO REACTOR, 0, -1, 528000000, 0, -815936626, NO TRIGGER, 0, 0, 522, 63
Sending NET, NO REACTOR, 0, -1, 561000000, 0, -815889273, NO TRIGGER, 0, 0, 522, 64
Receiving PTAG, NO REACTOR, 0, -1, 528000000, 1, -805612984, NO TRIGGER, 0, 0, 2100, 33
Sending PORT_ABS, NO REACTOR, 0, -1, 528000000, 1, -805581276, NO TRIGGER, 0, 0, 1440, 16
Receiving PORT_ABS, NO REACTOR, 0, -1, 528000000, 1, -805306447, NO TRIGGER, 0, 0, 1605, 17
Sending LTC, NO REACTOR, 0, -1, 528000000, 1, -805287869, NO TRIGGER, 0, 0, 522, 65
Sending NET, NO REACTOR, 0, -1, 561000000, 0, -805255811, NO TRIGGER, 0, 0, 522, 66
Receiving PTAG, NO REACTOR, 0, -1, 561000000, 0, -805207341, NO TRIGGER, 0, 0, 2100, 34
Sending TAGGED_MSG, NO REACTOR, 0, -1, 561000000, 0, -805185341, NO TRIGGER, 0, 0, 435, 17
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 561000000, 0, -804818041, NO TRIGGER, 0, 0, 1724, 16
Sending LTC, NO REACTOR, 0, -1, 561000000, 0, -804759723, NO TRIGGER, 0, 0, 522, 67
Receiving TAG, NO REACTOR, 0, -1, 561000000, 0, -804753577, NO TRIGGER, 0, 0, 1880, 17
Sending NET, NO REACTOR, 0, -1, 594000000, 0, -804712440, NO TRIGGER, 0, 0, 522, 68
Receiving PTAG, NO REACTOR, 0, -1, 561000000, 1, -794252047, NO TRIGGER, 0, 0, 2100, 35
Sending PORT_ABS, NO REACTOR, 0, -1, 561000000, 1, -794169563, NO TRIGGER, 0, 0, 1440, 17
Receiving PORT_ABS, NO REACTOR, 0, -1, 561000000, 1, -793782288, NO TRIGGER, 0, 0, 1605, 18
Sending LTC, NO REACTOR, 0, -1, 561000000, 1, -793757495, NO TRIGGER, 0, 0, 522, 69
Sending NET, NO REACTOR, 0, -1, 594000000, 0, -793741151, NO TRIGGER, 0, 0, 522, 70
Receiving PTAG, NO REACTOR, 0, -1, 594000000, 0, -793721246, NO TRIGGER, 0, 0, 2100, 36
Sending TAGGED_MSG, NO REACTOR, 0, -1, 594000000, 0, -793681786, NO TRIGGER, 0, 0, 435, 18
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 594000000, 0, -793436221, NO TRIGGER, 0, 0, 1724, 17
Sending LTC, NO REACTOR, 0, -1, 594000000, 0, -793396970, NO TRIGGER, 0, 0, 522, 71
Sending NET, NO REACTOR, 0, -1, 627000000, 0, -793370220, NO TRIGGER, 0, 0, 522, 72
Receiving TAG, NO REACTOR, 0, -1, 594000000, 0, -793334531, NO TRIGGER, 0, 0, 1880, 18
Receiving PTAG, NO REACTOR, 0, -1, 594000000, 1, -782738085, NO TRIGGER, 0, 0, 2100, 37
Sending PORT_ABS, NO REACTOR, 0, -1, 594000000, 1, -782677532, NO TRIGGER, 0, 0, 1440, 18
Receiving PORT_ABS, NO REACTOR, 0, -1, 594000000, 1, -782355211, NO TRIGGER, 0, 0, 1605, 19
Sending LTC, NO REACTOR, 0, -1, 594000000, 1, -782329160, NO TRIGGER, 0, 0, 522, 73
Sending NET, NO REACTOR, 0, -1, 627000000, 0, -782288651, NO TRIGGER, 0, 0, 522, 74
Receiving PTAG, NO REACTOR, 0, -1, 627000000, 0, -782243813, NO TRIGGER, 0, 0, 2100, 38
Sending TAGGED_MSG, NO REACTOR, 0, -1, 627000000, 0, -782206657, NO TRIGGER, 0, 0, 435, 19
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 627000000, 0, -781868062, NO TRIGGER, 0, 0, 1724, 18
Sending LTC, NO REACTOR, 0, -1, 627000000, 0, -781797242, NO TRIGGER, 0, 0, 522, 75
Receiving TAG, NO REACTOR, 0, -1, 627000000, 0, -781783204, NO TRIGGER, 0, 0, 1880, 19
Sending NET, NO REACTOR, 0, -1, 660000000, 0, -781744092, NO TRIGGER, 0, 0, 522, 76
Receiving PTAG, NO REACTOR, 0, -1, 627000000, 1, -771228733, NO TRIGGER, 0, 0, 2100, 39
Sending PORT_ABS, NO REACTOR, 0, -1, 627000000, 1, -771190669, NO TRIGGER, 0, 0, 1440, 19
Receiving PORT_ABS, NO REACTOR, 0, -1, 627000000, 1, -770747102, NO TRIGGER, 0, 0, 1605, 20
Sending LTC, NO REACTOR, 0, -1, 627000000, 1, -770719584, NO TRIGGER, 0, 0, 522, 77
Sending NET, NO REACTOR, 0, -1, 660000000, 0, -770685851, NO TRIGGER, 0, 0, 522, 78
Receiving PTAG, NO REACTOR, 0, -1, 660000000, 0, -770644923, NO TRIGGER, 0, 0, 2100, 40
Sending TAGGED_MSG, NO REACTOR, 0, -1, 660000000, 0, -770605672, NO TRIGGER, 0, 0, 435, 20
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 660000000, 0, -770196397, NO TRIGGER, 0, 0, 1724, 19
Sending LTC, NO REACTOR, 0, -1, 660000000, 0, -770152676, NO TRIGGER, 0, 0, 522, 79
Receiving TAG, NO REACTOR, 0, -1, 660000000, 0, -770133679, NO TRIGGER, 0, 0, 1880, 20
Sending NET, NO REACTOR, 0, -1, 693000000, 0, -770110701, NO TRIGGER, 0, 0, 522, 80
Receiving PTAG, NO REACTOR, 0, -1, 660000000, 1, -759637666, NO TRIGGER, 0, 0, 2100, 41
Sending PORT_ABS, NO REACTOR, 0, -1, 660000000, 1, -759593037, NO TRIGGER, 0, 0, 1440, 20
Receiving PORT_ABS, NO REACTOR, 0, -1, 660000000, 1, -759155197, NO TRIGGER, 0, 0, 1605, 21
Sending LTC, NO REACTOR, 0, -1, 660000000, 1, -759128587, NO TRIGGER, 0, 0, 522, 81
Receiving PTAG, NO REACTOR, 0, -1, 693000000, 0, -758989043, NO TRIGGER, 0, 0, 2100, 42
Sending NET, NO REACTOR, 0, -1, 693000000, 0, -758962922, NO TRIGGER, 0, 0, 522, 82
Sending TAGGED_MSG, NO REACTOR, 0, -1, 693000000, 0, -758851244, NO TRIGGER, 0, 0, 435, 21
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 693000000, 0, -758467881, NO TRIGGER, 0, 0, 1724, 20
Receiving TAG, NO REACTOR, 0, -1, 693000000, 0, -758418851, NO TRIGGER, 0, 0, 1880, 21
Sending LTC, NO REACTOR, 0, -1, 693000000, 0, -758411518, NO TRIGGER, 0, 0, 522, 83
Sending NET, NO REACTOR, 0, -1, 726000000, 0, -758370591, NO TRIGGER, 0, 0, 522, 84
Receiving PTAG, NO REACTOR, 0, -1, 693000000, 1, -747950706, NO TRIGGER, 0, 0, 2100, 43
Sending PORT_ABS, NO REACTOR, 0, -1, 693000000, 1, -747916344, NO TRIGGER, 0, 0, 1440, 21
Receiving PORT_ABS, NO REACTOR, 0, -1, 693000000, 1, -747420674, NO TRIGGER, 0, 0, 1605, 22
Sending LTC, NO REACTOR, 0, -1, 693000000, 1, -747378280, NO TRIGGER, 0, 0, 522, 85
Receiving PTAG, NO REACTOR, 0, -1, 726000000, 0, -747362985, NO TRIGGER, 0, 0, 2100, 44
Sending NET, NO REACTOR, 0, -1, 726000000, 0, -747313397, NO TRIGGER, 0, 0, 522, 86
Sending TAGGED_MSG, NO REACTOR, 0, -1, 726000000, 0, -747224837, NO TRIGGER, 0, 0, 435, 22
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 726000000, 0, -746830788, NO TRIGGER, 0, 0, 1724, 21
Sending LTC, NO REACTOR, 0, -1, 726000000, 0, -746781689, NO TRIGGER, 0, 0, 522, 87
Receiving TAG, NO REACTOR, 0, -1, 726000000, 0, -746771212, NO TRIGGER, 0, 0, 1880, 22
Sending NET, NO REACTOR, 0, -1, 759000000, 0, -746737339, NO TRIGGER, 0, 0, 522, 88
Receiving PTAG, NO REACTOR, 0, -1, 726000000, 1, -736366064, NO TRIGGER, 0, 0, 2100, 45
Sending PORT_ABS, NO REACTOR, 0, -1, 726000000, 1, -736319270, NO TRIGGER, 0, 0, 1440, 22
Receiving PORT_ABS, NO REACTOR, 0, -1, 726000000, 1, -735861804, NO TRIGGER, 0, 0, 1605, 23
Sending LTC, NO REACTOR, 0, -1, 726000000, 1, -735807397, NO TRIGGER, 0, 0, 522, 89
Receiving PTAG, NO REACTOR, 0, -1, 759000000, 0, -735778273, NO TRIGGER, 0, 0, 2100, 46
Sending NET, NO REACTOR, 0, -1, 759000000, 0, -735716742, NO TRIGGER, 0, 0, 522, 90
Sending TAGGED_MSG, NO REACTOR, 0, -1, 759000000, 0, -735637611, NO TRIGGER, 0, 0, 435, 23
Receiving TAGGED_MSG, NO REACTOR, 0, -1, 759000000, 0, -735265632, NO TRIGGER, 0, 0, 1724, 22
Sending LTC, NO REACTOR, 0, -1, 759000000, 0, -735219466, NO TRIGGER, 0, 0, 522, 91
